Card_ID,Card_Name,Card_Set,Card_Type,Class,Rarity,Mana_Cost,Attack,Health,Mechanics,Race,Collectible
TRL_526,Dragonmaw Scorcher,Rastakhan's Rumble,Minion,Neutral,Common,5,3,6,Battlecry,Dragon,TRUE
TRL_323,Emberscale Drake,Rastakhan's Rumble,Minion,Warrior,Rare,5,5,5,Battlecry,Dragon,TRUE
TRLA_144,Exactor of Justice,Rastakhan's Rumble,Minion,Paladin,,5,5,7,"Divine Shield, Overkill",,FALSE
TRL_304,Farraki Battleaxe,Rastakhan's Rumble,Weapon,Paladin,Rare,5,3,3,Overkill,,TRUE
TRLA_133,Fireslinger,Rastakhan's Rumble,Minion,Mage,,5,3,3,,,FALSE
TRL_151,Former Champ,Rastakhan's Rumble,Minion,Neutral,Common,5,1,1,Battlecry,,TRUE
TRL_409,"Gral, the Shark",Rastakhan's Rumble,Minion,Rogue,Legendary,5,2,2,"Battlecry, Deathrattle",Beast,TRUE
TRL_900,"Halazzi, the Lynx",Rastakhan's Rumble,Minion,Hunter,Legendary,5,3,2,"Battlecry, Rush",Beast,TRUE
TRL_151t,Hotshot,Rastakhan's Rumble,Minion,Neutral,,5,5,5,,,FALSE
TRL_232t,Ironhide Runt,Rastakhan's Rumble,Minion,Druid,,5,5,5,,Beast,FALSE
TRLA_174,Ironhorn Drummer,Rastakhan's Rumble,Minion,Warrior,,5,4,4,,,FALSE
TRL_258,Mass Hysteria,Rastakhan's Rumble,Spell,Priest,Rare,5,,,,,TRUE
TRL_532,Mosh'Ogg Announcer,Rastakhan's Rumble,Minion,Neutral,Epic,5,6,5,,,TRUE
TRL_020,Sightless Ranger,Rastakhan's Rumble,Minion,Neutral,Common,5,3,4,"Overkill, Rush",,TRUE
TRLA_169,Slamma Jamma,Rastakhan's Rumble,Minion,Hunter,,5,5,5,Battlecry,,FALSE
TRL_535,Snapjaw Shellfighter,Rastakhan's Rumble,Minion,Neutral,Epic,5,3,8,,,TRUE
TRLA_152,Soulsapper,Rastakhan's Rumble,Minion,Priest,,5,6,6,Deathrattle,,FALSE
TRL_341,Treespeaker,Rastakhan's Rumble,Minion,Druid,Epic,5,4,4,Battlecry,,TRUE
TRLA_166,Troll Harbinger,Rastakhan's Rumble,Minion,Hunter,,5,8,8,Taunt,,FALSE
TRLA_182,Vile Necrodoctor,Rastakhan's Rumble,Minion,Warlock,,5,3,6,"Lifesteal, Battlecry",,FALSE
TRLA_124,Zandalari Striker,Rastakhan's Rumble,Minion,Druid,,5,2,5,,,FALSE
TRL_311,Arcanosaur,Rastakhan's Rumble,Minion,Mage,Common,6,3,3,Battlecry,Elemental,TRUE
TRL_127,Cannon Barrage,Rastakhan's Rumble,Spell,Rogue,Epic,6,,,,,TRUE
TRLA_149,Ghastcoiler,Rastakhan's Rumble,Minion,Priest,,6,7,7,Deathrattle,Beast,FALSE
TRL_324,Heavy Metal!,Rastakhan's Rumble,Spell,Warrior,Rare,6,,,,,TRUE
TRL_345,"Krag'wa, the Frog",Rastakhan's Rumble,Minion,Shaman,Legendary,6,4,6,Battlecry,Beast,TRUE
TRL_564,Mojomaster Zihi,Rastakhan's Rumble,Minion,Neutral,Legendary,6,5,5,Battlecry,,TRUE
TRLA_193,Raging Contender,Rastakhan's Rumble,Minion,Rogue,,6,8,4,"Rush, Deathrattle",Pirate,FALSE
TRL_351,Rain of Toads,Rastakhan's Rumble,Spell,Shaman,Common,6,,,"Overload, Taunt",,TRUE
TRLA_190,Salty Looter,Rastakhan's Rumble,Minion,Rogue,,6,6,6,"Battlecry, Deathrattle",Pirate,FALSE
TRL_247,Soulwarden,Rastakhan's Rumble,Minion,Warlock,Epic,6,6,6,Battlecry,,TRUE
TRL_255,Stampeding Roar,Rastakhan's Rumble,Spell,Druid,Epic,6,,,,,TRUE
TRL_325,Sul'thraze,Rastakhan's Rumble,Weapon,Warrior,Epic,6,4,4,Overkill,,TRUE
TRLA_125,The Fan Favorite,Rastakhan's Rumble,Minion,Druid,,6,10,10,Overkill,Beast,FALSE
TRLA_142,The Walking Fort,Rastakhan's Rumble,Minion,Paladin,,6,2,5,Taunt,,FALSE
TRL_305,A New Challenger...,Rastakhan's Rumble,Spell,Paladin,Epic,7,,,"Taunt, Divine Shield, Discover",,TRUE
TRL_550,Amani War Bear,Rastakhan's Rumble,Minion,Neutral,Common,7,5,7,"Rush, Taunt",Beast,TRUE
TRL_257,Blood Troll Sapper,Rastakhan's Rumble,Minion,Warlock,Common,7,5,8,,,TRUE
TRL_260,"Bwonsamdi, the Dead",Rastakhan's Rumble,Minion,Priest,Legendary,7,7,7,Battlecry,,TRUE
TRL_569,Crowd Roaster,Rastakhan's Rumble,Minion,Neutral,Epic,7,7,4,Battlecry,Dragon,TRUE
TRL_241,"Gonk, the Raptor",Rastakhan's Rumble,Minion,Druid,Legendary,7,4,9,,Beast,TRUE
TRL_077,Gurubashi Hypemon,Rastakhan's Rumble,Minion,Rogue,Epic,7,5,7,"Battlecry, Discover",,TRUE
TRL_232,Ironhide Direhorn,Rastakhan's Rumble,Minion,Druid,Common,7,7,7,Overkill,Beast,TRUE
TRL_316,"Jan'alai, the Dragonhawk",Rastakhan's Rumble,Minion,Mage,Legendary,7,4,4,Battlecry,Beast,TRUE
TRL_528,Linecracker,Rastakhan's Rumble,Minion,Neutral,Epic,7,5,10,Overkill,,TRUE
TRL_515,Rabble Bouncer,Rastakhan's Rumble,Minion,Neutral,Common,7,2,7,Taunt,,TRUE
TRL_329,"Akali, the Rhino",Rastakhan's Rumble,Minion,Warrior,Legendary,8,5,5,"Rush, Overkill",Beast,TRUE
TRL_126,Captain Hooktusk,Rastakhan's Rumble,Minion,Rogue,Legendary,8,6,3,Battlecry,Pirate,TRUE
TRL_537,Da Undatakah,Rastakhan's Rumble,Minion,Neutral,Legendary,8,8,5,"Battlecry, Deathrattle",,TRUE
TRL_555,Demonbolt,Rastakhan's Rumble,Spell,Warlock,Common,8,,,,,TRUE
TRL_318,Hex Lord Malacrass,Rastakhan's Rumble,Minion,Mage,Legendary,8,5,5,Battlecry,,TRUE
TRL_253,"Hir'eek, the Bat",Rastakhan's Rumble,Minion,Warlock,Legendary,8,1,1,Battlecry,Beast,TRUE
TRL_513,Mosh'Ogg Enforcer,Rastakhan's Rumble,Minion,Neutral,Common,8,2,14,"Taunt, Divine Shield",,TRUE
TRL_259,Princess Talanji,Rastakhan's Rumble,Minion,Priest,Legendary,8,7,5,Battlecry,,TRUE
TRL_316t,Ragnaros the Firelord,Rastakhan's Rumble,Minion,Neutral,Legendary,8,8,8,,Elemental,FALSE
TRLA_177,Unbound Punisher,Rastakhan's Rumble,Minion,Warrior,,8,4,10,Battlecry,,FALSE
TRL_246,Void Contract,Rastakhan's Rumble,Spell,Warlock,Epic,8,,,,,TRUE
TRL_542,Oondasta,Rastakhan's Rumble,Minion,Neutral,Legendary,9,7,7,"Rush, Overkill",Beast,TRUE
TRL_541,"Hakkar, the Soulflayer",Rastakhan's Rumble,Minion,Neutral,Legendary,10,9,6,Deathrattle,,TRUE
TRL_065,Zul'jin,Rastakhan's Rumble,Hero,Hunter,Legendary,10,,30,Battlecry,,TRUE
TRL_408,Grave Horror,Rastakhan's Rumble,Minion,Priest,Rare,12,7,8,Taunt,,TRUE
TRL_300,"Shirvallah, the Tiger",Rastakhan's Rumble,Minion,Paladin,Legendary,25,7,5,"Divine Shield, Rush, Lifesteal",Beast,TRUE
DALA_BOSS_75p,A Quest!,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_39h,Aki the Brilliant,Rise of Shadows,Hero,Paladin,,,,30,,,FALSE
DALA_BOSS_13h,Albin Eastoft,Rise of Shadows,Hero,Rogue,,,,30,,,FALSE
DALA_BOSS_16h,Alchemist Wendy,Rise of Shadows,Hero,Mage,,,,30,,,FALSE
DALA_BOSS_71h,Anarii Duskgrove,Rise of Shadows,Hero,Druid,,,,30,,,FALSE
DALA_BOSS_08h,Applebough,Rise of Shadows,Hero,Druid,,,,30,,,FALSE
DALA_BOSS_24px,Ar'ha's Call,Rise of Shadows,Hero Power,Neutral,,,,,"AIMustPlay, Battlecry",,FALSE
DALA_BOSS_67p,Arcane Runes,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_09h,Archivist Oshi,Rise of Shadows,Hero,Priest,,,,30,,,FALSE
DALA_BOSS_69h,Archmage Kalec,Rise of Shadows,Hero,Mage,,,,30,,,FALSE
DALA_BOSS_60h,Archmage Khadgar,Rise of Shadows,Hero,Mage,,,,30,,,FALSE
DALA_BOSS_67h,Archmage Vargoth,Rise of Shadows,Hero,Mage,,,,30,,,FALSE
DALA_BOSS_25p,Assembly,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_25px,Assembly,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_02h,"Awilo, Cooking Trainer",Rise of Shadows,Hero,Warrior,,,,30,,,FALSE
DALA_BOSS_11px,Backstabber,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_11p,Backstabber,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_64h,Banker Biggs,Rise of Shadows,Hero,Warrior,,,,30,,,FALSE
DALA_BOSS_59px,Blackmail,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_15p,Blessing of Elune,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_22h,Bookmaster Bae Chao,Rise of Shadows,Hero,Priest,,,,30,,,FALSE
DALA_BOSS_58h,Boommaster Flark,Rise of Shadows,Hero,Hunter,,,,30,,,FALSE
DALA_Eudora,Captain Eudora,Rise of Shadows,Hero,Rogue,,,,15,,,FALSE
DALA_BOSS_55h,Captain Hannigan,Rise of Shadows,Hero,Warrior,,,,30,,,FALSE
DALA_BOSS_34h,Carousel Gryphon,Rise of Shadows,Hero,Druid,,,,30,,,FALSE
DALA_BOSS_01h,Chomper,Rise of Shadows,Hero,Hunter,,,,10,,,FALSE
DALA_BOSS_26p,Cold Water,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_26px,Cold Water,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_75h,Commander Bolan,Rise of Shadows,Hero,Paladin,,,,30,,,FALSE
DALA_BOSS_12h,Cravitz Lorent,Rise of Shadows,Hero,Warlock,,,,30,,,FALSE
DALA_BOSS_49h,Cyanigosa,Rise of Shadows,Hero,Mage,,,,30,,,FALSE
DALA_BOSS_63h,Dagg Cruelmight,Rise of Shadows,Hero,Warrior,,,,30,,,FALSE
DALA_BOSS_26h,Dalaran Fountain Golem,Rise of Shadows,Hero,Shaman,,,,30,,,FALSE
DALA_BOSS_53h,Dancin' Deryl,Rise of Shadows,Hero,Shaman,,,,30,,,FALSE
DALA_BOSS_62px,Darken,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_06h,"Dazzik ""Hellscream""",Rise of Shadows,Hero,Warrior,,,,30,,,FALSE
DALA_BOSS_18h,Disidra Stormglory,Rise of Shadows,Hero,Shaman,,,,30,,,FALSE
DALA_BOSS_36h,Draemus,Rise of Shadows,Hero,Hunter,,,,30,,,FALSE
DALA_BOSS_16px,Equivalent Exchange,Rise of Shadows,Hero Power,Neutral,,,,,AIMustPlay,,FALSE
DALA_BOSS_44h,Erekem,Rise of Shadows,Hero,Shaman,,,,30,,,FALSE
DALA_BOSS_07h,Flight Master Belnaara,Rise of Shadows,Hero,Hunter,,,,30,,,FALSE
DALA_BOSS_07p2,Flying!,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_George,George the Fallen,Rise of Shadows,Hero,Paladin,,,,15,,,FALSE
DALA_BOSS_57p,Greed is Good,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_62h,Haro Setting-Sun,Rise of Shadows,Hero,Priest,,,,30,,,FALSE
DALA_BOSS_73h,Hesutu Stonewind,Rise of Shadows,Hero,Shaman,,,,30,,,FALSE
DALA_BOSS_46h,Ichoron,Rise of Shadows,Hero,Mage,,,,30,,,FALSE
DALA_BOSS_40px,Immolation Aura,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_40p,Immolation Aura,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_65p,Impervious,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_25h,Jepetto Joybuzz,Rise of Shadows,Hero,Hunter,,,,30,,,FALSE
DALA_BOSS_43p,Kaironomaly,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_74h,Kara Stamper,Rise of Shadows,Hero,Warlock,,,,30,,,FALSE
DALA_BOSS_04h,Kaye Toogie,Rise of Shadows,Hero,Warlock,,,,30,,,FALSE
DALA_BOSS_72h,Kazamon Steelskin,Rise of Shadows,Hero,Warlock,,,,30,,,FALSE
DALA_Kriziki,Kriziki,Rise of Shadows,Hero,Priest,,,,15,,,FALSE
DALA_BOSS_47px,Lava Belch,Rise of Shadows,Hero Power,Neutral,,,,,AIMustPlay,,FALSE
DALA_BOSS_47h,Lavanthor,Rise of Shadows,Hero,Warrior,,,,30,,,FALSE
DALA_BOSS_52h,Lieutenant Sinclari,Rise of Shadows,Hero,Mage,,,,30,,,FALSE
DALA_BOSS_68h,Lilayell Suntear,Rise of Shadows,Hero,Mage,,,,30,,,FALSE
DALA_BOSS_19h,Linzi Redgrin,Rise of Shadows,Hero,Rogue,,,,10,,,FALSE
DALA_BOSS_54h,Locksmith Zibb,Rise of Shadows,Hero,Shaman,,,,30,,,FALSE
DALA_BOSS_59h,Madam Goya,Rise of Shadows,Hero,Rogue,,,,30,,,FALSE
DALA_BOSS_33p,Made of Coins,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_43h,Magistrix Norroa,Rise of Shadows,Hero,Mage,,,,30,,,FALSE
DALA_BOSS_66h,Marei Loom,Rise of Shadows,Hero,Warlock,,,,10,,,FALSE
DALA_BOSS_27p,Masterpiece!,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_68px,Mega Portal,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_51h,Millificent Manastorm,Rise of Shadows,Hero,Warrior,,,,30,,,FALSE
DALA_BOSS_68p,Mini Portal,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_10h,Mo Eniwhiskers,Rise of Shadows,Hero,Rogue,,,,30,,,FALSE
DALA_BOSS_15h,Moon Priestess Nici,Rise of Shadows,Hero,Priest,,,,30,,,FALSE
DALA_BOSS_45h,Moragg,Rise of Shadows,Hero,Warlock,,,,30,,,FALSE
DALA_Chu,Mr. Chu,Rise of Shadows,Hero,Warrior,,,,15,,,FALSE
DALA_BOSS_66p,Next...,Rise of Shadows,Hero Power,Neutral,,,,,AIMustPlay,,FALSE
DALA_BOSS_11h,Noz Timbertail,Rise of Shadows,Hero,Rogue,,,,30,,,FALSE
DALA_BOSS_50h,Nozari,Rise of Shadows,Hero,Paladin,,,,30,,,FALSE
DALA_Barkeye,Ol' Barkeye,Rise of Shadows,Hero,Hunter,,,,15,,,FALSE
DALA_BOSS_37h,Ol' Toomba,Rise of Shadows,Hero,Rogue,,,,30,,,FALSE
DALA_BOSS_40h,Oxana Demonslay,Rise of Shadows,Hero,Warlock,,,,30,,,FALSE
DALA_BOSS_42h,P.O.G.O.,Rise of Shadows,Hero,Rogue,,,,30,,,FALSE
DALA_BOSS_03px,Prestidigitation,Rise of Shadows,Hero Power,Neutral,,,,,AIMustPlay,,FALSE
DALA_BOSS_56h,Queen Wagtoggle,Rise of Shadows,Hero,Rogue,,,,30,,,FALSE
DALA_Rakanishu,Rakanishu,Rise of Shadows,Hero,Mage,,,,15,,,FALSE
DALA_BOSS_24h,Ranger Ar'ha,Rise of Shadows,Hero,Hunter,,,,30,,,FALSE
DALA_BOSS_27h,Rasil Fireborne,Rise of Shadows,Hero,Paladin,,,,30,,,FALSE
DALA_BOSS_61h,Sael'orn,Rise of Shadows,Hero,Warlock,,,,30,,,FALSE
DALA_BOSS_23h,Sharky McFin,Rise of Shadows,Hero,Druid,,,,30,,,FALSE
DALA_BOSS_22px,Shhh!,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_70h,Sky Captain Smiggs,Rise of Shadows,Hero,Hunter,,,,30,,,FALSE
DALA_BOSS_35h,Soothsayer Zoie,Rise of Shadows,Hero,Priest,,,,30,,,FALSE
DALA_BOSS_74px,Soul Weave,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_54p,Spell Lock,Rise of Shadows,Hero Power,Neutral,,,,,Overload,,FALSE
DALA_Squeamlish,Squeamlish,Rise of Shadows,Hero,Druid,,,,15,,,FALSE
DALA_BOSS_72p,Steelskin,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_20p,Stormswell,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_20px,Stormswell,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_07p,Take Flight!,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_17h,Tala Stonerage,Rise of Shadows,Hero,Druid,,,,30,,,FALSE
DALA_Tekahn,Tekahn,Rise of Shadows,Hero,Warlock,,,,15,,,FALSE
DALA_BOSS_05h,"The Amazing ""Bonepaw""",Rise of Shadows,Hero,Mage,,,,30,,,FALSE
DALA_BOSS_02px,The Feast,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_02p,The Feast,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_03h,The Great Akazamzarak,Rise of Shadows,Hero,Mage,,,,10,,,FALSE
DALA_BOSS_30h,The Rat King,Rise of Shadows,Hero,Druid,,,,10,,,FALSE
DALA_BOSS_14h,Tierra Blythe,Rise of Shadows,Hero,Warrior,,,,30,,,FALSE
DALA_BOSS_31h,Timothy Jones,Rise of Shadows,Hero,Paladin,,,,30,,,FALSE
DALA_BOSS_38h,Tipsi Wobblerune,Rise of Shadows,Hero,Mage,,,,30,,,FALSE
DALA_BOSS_57h,Trade Prince Gallywix,Rise of Shadows,Hero,Rogue,,,,30,,,FALSE
DALA_BOSS_17p,Twin Paths,Rise of Shadows,Hero Power,Neutral,,,,,Aura,,FALSE
DALA_BOSS_41h,Ungan Oddkind,Rise of Shadows,Hero,Hunter,,,,30,,,FALSE
DALA_BOSS_65h,Valdera Highborne,Rise of Shadows,Hero,Paladin,,,,30,,,FALSE
DALA_BOSS_20h,Vas'no,Rise of Shadows,Hero,Shaman,,,,30,,,FALSE
DALA_Vessina,Vessina,Rise of Shadows,Hero,Shaman,,,,15,,,FALSE
DALA_832t,Violet Prison,Rise of Shadows,Minion,Neutral,,,None,None,,,FALSE
DALA_BOSS_61p,Web Grab,Rise of Shadows,Hero Power,Neutral,,,,,,,FALSE
DALA_BOSS_21h,Whirt the All-Knowing,Rise of Shadows,Hero,Mage,,,,30,,,FALSE
DALA_BOSS_28h,Xur'ios,Rise of Shadows,Hero,Mage,,,,30,,,FALSE
DAL_800h,"Zayle, Shadow Cloak",Rise of Shadows,Hero,Whizbang,Free,,,30,,,FALSE
DALA_BOSS_48h,Zuramat the Obliterator,Rise of Shadows,Hero,Warlock,,,,30,,,FALSE
DALA_738,A Prince's Ring,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_Priest_02,Afterlife,Rise of Shadows,Spell,Priest,,0,,,,,FALSE
DALA_Hunter_08,Aggression,Rise of Shadows,Spell,Hunter,,0,,,,,FALSE
DALA_Druid_04,All Bark,Rise of Shadows,Spell,Druid,,0,,,,,FALSE
DALA_Warrior_10,All Might,Rise of Shadows,Spell,Warrior,,0,,,,,FALSE
DALA_850,Anomaly - Arcane,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_852,Anomaly - Crying,Rise of Shadows,Spell,Neutral,,0,,,Battlecry,,FALSE
DALA_860,Anomaly - Dragon Soul,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_865,Anomaly - Explosive,Rise of Shadows,Spell,Neutral,,0,,,Deathrattle,,FALSE
DALA_858,Anomaly - Fishy,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_857,Anomaly - Glittering,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_859,Anomaly - Gorged,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_864,Anomaly - Growing,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_863,Anomaly - Hallucinating,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_867,Anomaly - Infused,Rise of Shadows,Spell,Neutral,,0,,,"Taunt, Divine Shield, Rush, Windfury",,FALSE
DALA_854,Anomaly - Nesting,Rise of Shadows,Spell,Neutral,,0,,,Deathrattle,,FALSE
DALA_861,Anomaly - Ogreish,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_853,Anomaly - Rattling,Rise of Shadows,Spell,Neutral,,0,,,Deathrattle,,FALSE
DALA_862,Anomaly - Reductive,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_855,Anomaly - Refreshing,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_866,Anomaly - Rejuvenating,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_851,Anomaly - Summons,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_856,Anomaly - Wild Magic,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_Warrior_08,Armored Up,Rise of Shadows,Spell,Warrior,,0,,,,,FALSE
DALA_Warrior_09,Arsenal,Rise of Shadows,Spell,Warrior,,0,,,,,FALSE
DALA_BOSS_99h,Bartender Bob,Rise of Shadows,Hero,Paladin,,0,,40,,,FALSE
DALA_BOSS_98h,Bartendotron,Rise of Shadows,Hero,Paladin,,0,,40,,,FALSE
DALA_Hunter_11,Battlecry,Rise of Shadows,Spell,Hunter,,0,,,,,FALSE
DALA_Rogue_10,Battlecry,Rise of Shadows,Spell,Rogue,,0,,,,,FALSE
DALA_Shaman_07,Battlecry,Rise of Shadows,Spell,Shaman,,0,,,,,FALSE
DALA_Druid_10,Beasts and Buffs,Rise of Shadows,Spell,Druid,,0,,,,,FALSE
DALA_Hunter_05,Big Beasts,Rise of Shadows,Spell,Hunter,,0,,,,,FALSE
DALA_724d,Big Boomba Dummy Effects,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_Warlock_01,Big Demons,Rise of Shadows,Spell,Warlock,,0,,,,,FALSE
DALA_Druid_11,Big Friends,Rise of Shadows,Spell,Druid,,0,,,,,FALSE
DALA_Warrior_03,Big Minions,Rise of Shadows,Spell,Warrior,,0,,,,,FALSE
DALA_Shaman_05,Big Shaman,Rise of Shadows,Spell,Shaman,,0,,,,,FALSE
DALA_Warrior_04,Bombs Away!,Rise of Shadows,Spell,Warrior,,0,,,,,FALSE
DALA_739,Book of Wonders,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_912,Brood,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_Mage_06,BURN!,Rise of Shadows,Spell,Mage,,0,,,,,FALSE
DALA_Shaman_09,Carvings,Rise of Shadows,Spell,Shaman,,0,,,,,FALSE
DALA_Druid_03,"Choices, Choices",Rise of Shadows,Spell,Druid,,0,,,,,FALSE
DALA_Rogue_06,Cogs and Gears,Rise of Shadows,Spell,Rogue,,0,,,,,FALSE
DALA_Mage_02,Coldsnap,Rise of Shadows,Spell,Mage,,0,,,,,FALSE
DALA_Rogue_01,Combo,Rise of Shadows,Spell,Rogue,,0,,,,,FALSE
DALA_Warlock_11,Curatives,Rise of Shadows,Spell,Warlock,,0,,,,,FALSE
DALA_Priest_01,Curatives,Rise of Shadows,Spell,Priest,,0,,,,,FALSE
DALA_Rogue_08,Cutthroat,Rise of Shadows,Spell,Rogue,,0,,,,,FALSE
DALA_Warrior_02,Damaged,Rise of Shadows,Spell,Warrior,,0,,,,,FALSE
DALA_Hunter_03,Deathrattle,Rise of Shadows,Spell,Hunter,,0,,,,,FALSE
DALA_Rogue_05,Deathrattle,Rise of Shadows,Spell,Rogue,,0,,,,,FALSE
DALA_Warlock_08,Destruction,Rise of Shadows,Spell,Warlock,,0,,,,,FALSE
DALA_Warlock_06,Discard,Rise of Shadows,Spell,Warlock,,0,,,,,FALSE
DALA_902,Dismiss,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_743,Dr. Boom's Remote,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_Warrior_07,Dragon,Rise of Shadows,Spell,Warrior,,0,,,,,FALSE
DALA_Priest_08,Dragonfire,Rise of Shadows,Spell,Priest,,0,,,,,FALSE
DALA_Paladin_03,Dragons,Rise of Shadows,Spell,Paladin,,0,,,,,FALSE
DALA_Warlock_03,Draw,Rise of Shadows,Spell,Warlock,,0,,,,,FALSE
DALA_Rogue_09,Draw!,Rise of Shadows,Spell,Rogue,,0,,,,,FALSE
DALA_Shaman_06,Elemental Wrath,Rise of Shadows,Spell,Shaman,,0,,,,,FALSE
DALA_Mage_07,Elements,Rise of Shadows,Spell,Mage,,0,,,,,FALSE
DALA_746,Elixir of Vigor,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_746d,Elixir of Vigor Dummy,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_748,Elixir of Vile,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_747,Elixir of Vim,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_733,Emerald Goggles,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_Hunter_07,Empowering,Rise of Shadows,Spell,Hunter,,0,,,,,FALSE
DALA_Warlock_10,Empowering,Rise of Shadows,Spell,Warlock,,0,,,,,FALSE
DALA_Mage_09,Fate's Hand,Rise of Shadows,Spell,Mage,,0,,,,,FALSE
DALA_Druid_06,Feral Bite,Rise of Shadows,Spell,Druid,,0,,,,,FALSE
DALA_Shaman_03,Fishy,Rise of Shadows,Spell,Shaman,,0,,,,,FALSE
DALA_Shaman_01,Flood,Rise of Shadows,Spell,Shaman,,0,,,,,FALSE
DAL_723,Forbidden Words,Rise of Shadows,Spell,Priest,Rare,0,,,,,TRUE
DALA_Priest_03,From the Graves,Rise of Shadows,Spell,Priest,,0,,,,,FALSE
DALA_Mage_05,Go Big,Rise of Shadows,Spell,Mage,,0,,,,,FALSE
DALA_BOSS_33h,Gold Elemental,Rise of Shadows,Hero,Warlock,,0,,40,,,FALSE
DALA_744,Hagatha's Embrace,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_744d,Hagatha's Embrace Dummy Effects,Rise of Shadows,Spell,Neutral,,0,,,,,FALSE
DALA_Paladin_06,Handbuff,Rise of Shadows,Spell,Paladin,,0,,,,,FALSE
DALA_BOSS_35p,Healing Hands,Rise of Shadows,Hero Power,Neutral,,0,,,,,FALSE
DALA_BOSS_35px,Healing Hands,Rise of Shadows,Hero Power,Neutral,,0,,,,,FALSE
DALA_Paladin_05,Healing Hands,Rise of Shadows,Spell,Paladin,,0,,,,,FALSE
DALA_Paladin_04,Holy Infusions,Rise of Shadows,Spell,Paladin,,0,,,,,FALSE
DALA_Warlock_07,In Control,Rise of Shadows,Spell,Warlock,,0,,,,,FALSE
DALA_Mage_11,Inspired,Rise of Shadows,Spell,Mage,,0,,,,,FALSE
DALA_Warrior_06,Iron and Steel,Rise of Shadows,Spell,Warrior,,0,,,,,FALSE
